track,a_rank,bench_rank,company,factor,reason,sub_sector,scale_tier,geo
A,191,,Around The Sound Trnsprtn,driver_market_risk,national_only_no_state_signal,S,50-250,WA
A,191,,Around The Sound Trnsprtn,outsourcing_ev_mandate,no_state_signal,S,50-250,WA
A,192,,Oneness Mobility Svc LLC,driver_market_risk,national_only_no_state_signal,S,<50,MD
A,192,,Oneness Mobility Svc LLC,outsourcing_ev_mandate,no_state_signal,S,<50,MD
A,193,,Pegasus Transport Svc Inc,driver_market_risk,national_only_no_state_signal,S,<50,NJ
A,193,,Pegasus Transport Svc Inc,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
A,194,,R & D Transportation,size_margin_signal,no_verified_fleet,S,<50,MN
A,194,,R & D Transportation,driver_market_risk,national_only_no_state_signal,S,<50,MN
A,194,,R & D Transportation,outsourcing_ev_mandate,no_state_signal,S,<50,MN
A,195,,Quality Transport,driver_market_risk,national_only_no_state_signal,S,<50,NC
A,195,,Quality Transport,outsourcing_ev_mandate,no_state_signal,S,<50,NC
A,196,,Limousines Of Macedonia Inc,driver_market_risk,national_only_no_state_signal,S,<50,OH
A,196,,Limousines Of Macedonia Inc,outsourcing_ev_mandate,no_state_signal,S,<50,OH
A,197,,Massive Transportation Inc,driver_market_risk,national_only_no_state_signal,S,<50,NY
A,198,,Comfort Care Transport,driver_market_risk,national_only_no_state_signal,S,<50,GA
A,199,,A Plus Meditrans,size_margin_signal,no_verified_fleet,S,50-250,NY
A,199,,A Plus Meditrans,driver_market_risk,national_only_no_state_signal,S,50-250,NY
A,200,,Corporate Cab Inc,driver_market_risk,national_only_no_state_signal,S,<50,FL
A,201,,King's Transit,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,202,,Attica Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,203,,Southwest Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,WI
A,203,,Southwest Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,WI
A,204,,Beach Transportation,driver_market_risk,national_only_no_state_signal,Y,50-250,MT
A,204,,Beach Transportation,outsourcing_ev_mandate,no_state_signal,Y,50-250,MT
A,205,,Brandywine Transportation Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,206,,Menomonie Transportation Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,WI
A,206,,Menomonie Transportation Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,WI
A,207,,Swift River Bus Co,driver_market_risk,national_only_no_state_signal,Y,<50,MA
A,207,,Swift River Bus Co,outsourcing_ev_mandate,no_state_signal,Y,<50,MA
A,208,,Monark Student Trnsprtn Corp,size_margin_signal,no_verified_fleet,Y,250+,PA
A,208,,Monark Student Trnsprtn Corp,driver_market_risk,national_only_no_state_signal,Y,250+,PA
A,209,,Krapf Group-Sch Bus & Trnsprtn,size_margin_signal,no_verified_fleet,Y,50-250,DE
A,209,,Krapf Group-Sch Bus & Trnsprtn,driver_market_risk,national_only_no_state_signal,Y,50-250,DE
A,209,,Krapf Group-Sch Bus & Trnsprtn,outsourcing_ev_mandate,no_state_signal,Y,50-250,DE
A,210,,Dudoits Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,HI
A,210,,Dudoits Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,HI
A,210,,Dudoits Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,HI
A,211,,Bowen's Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,WI
A,211,,Bowen's Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,211,,Bowen's Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,212,,Fischer Transportation Inc,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,212,,Fischer Transportation Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,213,,Safe-Way Bus Co,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,213,,Safe-Way Bus Co,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,214,,All American School Bus Co,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,215,,Valley Bus,driver_market_risk,national_only_no_state_signal,Y,<50,ND
A,215,,Valley Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,ND
A,216,,Pape School Bus Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,WI
A,216,,Pape School Bus Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,WI
A,217,,Prigge's School Buses Bus Info,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,217,,Prigge's School Buses Bus Info,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,218,,Monark Student Trnsprtn Hq,size_margin_signal,no_verified_fleet,Y,250+,PA
A,218,,Monark Student Trnsprtn Hq,driver_market_risk,national_only_no_state_signal,Y,250+,PA
A,219,,Nelson's Bus Svc,size_margin_signal,no_verified_fleet,Y,50-250,WI
A,219,,Nelson's Bus Svc,driver_market_risk,national_only_no_state_signal,Y,50-250,WI
A,219,,Nelson's Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,50-250,WI
A,220,,Sutton Bus & Truck Co Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,DE
A,220,,Sutton Bus & Truck Co Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,DE
A,221,,Bo-Mar Transportation Inc,driver_market_risk,national_only_no_state_signal,Y,<50,ME
A,221,,Bo-Mar Transportation Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,ME
A,222,,Foreman Charters & Tours,driver_market_risk,national_only_no_state_signal,Y,<50,SD
A,222,,Foreman Charters & Tours,outsourcing_ev_mandate,no_state_signal,Y,<50,SD
A,223,,Russ Stratton Buses,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,223,,Russ Stratton Buses,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,224,,Burnett Transit,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,224,,Burnett Transit,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,225,,Warco Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,WI
A,225,,Warco Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,WI
A,226,,Thomas Buses Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,227,,William W Mercer Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,228,,Chambers School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,229,,Mid Wisconsin Buses Inc,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,229,,Mid Wisconsin Buses Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,230,,Otte School Buses,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,230,,Otte School Buses,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,231,,De Fea Transportation,size_margin_signal,no_verified_fleet,Y,<50,SD
A,231,,De Fea Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,SD
A,231,,De Fea Transportation,outsourcing_ev_mandate,no_state_signal,Y,<50,SD
A,232,,Dee Bus Svc Inc,driver_market_risk,national_only_no_state_signal,S,250+,MA
A,232,,Dee Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,S,250+,MA
A,233,,Charlies School Bus,size_margin_signal,no_verified_fleet,Y,<50,FL
A,233,,Charlies School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,234,,J & M Vera School Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,235,,Beckwith Buses,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,236,,Jubb's Bus Svc,driver_market_risk,national_only_no_state_signal,Y,50-250,MD
A,236,,Jubb's Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,50-250,MD
A,237,,D W Clark & Son,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,237,,D W Clark & Son,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,238,,Vocell Bus Co,driver_market_risk,national_only_no_state_signal,Y,<50,MA
A,238,,Vocell Bus Co,outsourcing_ev_mandate,no_state_signal,Y,<50,MA
A,239,,H & L Bloom,driver_market_risk,national_only_no_state_signal,Y,250+,MA
A,239,,H & L Bloom,outsourcing_ev_mandate,no_state_signal,Y,250+,MA
A,240,,Lucini Bus Lines,driver_market_risk,national_only_no_state_signal,Y,250+,MA
A,240,,Lucini Bus Lines,outsourcing_ev_mandate,no_state_signal,Y,250+,MA
A,241,,B R Williams Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,NJ
A,241,,B R Williams Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,NJ
A,242,,GST Transport,driver_market_risk,national_only_no_state_signal,Y,50-250,NJ
A,242,,GST Transport,outsourcing_ev_mandate,no_state_signal,Y,50-250,NJ
A,243,,B & F Skilled Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,NY
A,244,,Braga Transportation Cozy Bus,driver_market_risk,national_only_no_state_signal,Y,<50,MA
A,244,,Braga Transportation Cozy Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,MA
A,245,,Dufour Tours,driver_market_risk,national_only_no_state_signal,Y,50-250,MA
A,245,,Dufour Tours,outsourcing_ev_mandate,no_state_signal,Y,50-250,MA
A,246,,Claxton Bus Lines Inc,driver_market_risk,national_only_no_state_signal,Y,<50,TN
A,246,,Claxton Bus Lines Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,TN
A,247,,Visser Bus Svc,driver_market_risk,national_only_no_state_signal,Y,50-250,CA
A,248,,Grisim School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,248,,Grisim School Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,249,,Brad & Kim Dalrymple Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,249,,Brad & Kim Dalrymple Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,250,,Caldwell Transportation Co Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,ID
A,250,,Caldwell Transportation Co Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,ID
A,251,,Amaral Bus Co Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,MA
A,251,,Amaral Bus Co Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,MA
A,252,,Dufour Escorted Tours Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,MA
A,252,,Dufour Escorted Tours Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,MA
A,253,,Osseo Brooklyn School Bus Co,driver_market_risk,national_only_no_state_signal,Y,50-250,MN
A,253,,Osseo Brooklyn School Bus Co,outsourcing_ev_mandate,no_state_signal,Y,50-250,MN
A,254,,Mcgough Bus Co Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,NJ
A,254,,Mcgough Bus Co Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,NJ
A,255,,Dee Bus,driver_market_risk,national_only_no_state_signal,Y,250+,MA
A,255,,Dee Bus,outsourcing_ev_mandate,no_state_signal,Y,250+,MA
A,256,,Harlows School Bus Svc Inc-Mt,size_margin_signal,no_verified_fleet,Y,50-250,ID
A,256,,Harlows School Bus Svc Inc-Mt,driver_market_risk,national_only_no_state_signal,Y,50-250,ID
A,256,,Harlows School Bus Svc Inc-Mt,outsourcing_ev_mandate,no_state_signal,Y,50-250,ID
A,257,,Kerry Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,257,,Kerry Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,258,,Schuck School Bus Svc LLC,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,258,,Schuck School Bus Svc LLC,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,259,,Vocell Bus Co Bus Co,driver_market_risk,national_only_no_state_signal,Y,<50,MA
A,259,,Vocell Bus Co Bus Co,outsourcing_ev_mandate,no_state_signal,Y,<50,MA
A,260,,School Transportation Solution,size_margin_signal,no_verified_fleet,Y,50-250,AL
A,260,,School Transportation Solution,driver_market_risk,national_only_no_state_signal,Y,50-250,AL
A,260,,School Transportation Solution,outsourcing_ev_mandate,no_state_signal,Y,50-250,AL
A,261,,Storer School Buses,driver_market_risk,national_only_no_state_signal,Y,50-250,CA
A,262,,Bus R Us Trans,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,263,,Maranata School Bus Svc Corp,size_margin_signal,no_verified_fleet,Y,50-250,CA
A,263,,Maranata School Bus Svc Corp,driver_market_risk,national_only_no_state_signal,Y,50-250,CA
A,264,,Lucini Bus Co,driver_market_risk,national_only_no_state_signal,Y,250+,MA
A,264,,Lucini Bus Co,outsourcing_ev_mandate,no_state_signal,Y,250+,MA
A,265,,Canby Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,50-250,MN
A,265,,Canby Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,MN
A,265,,Canby Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,MN
A,266,,Lisdie Montano Sch Trnsprtn,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,267,,Rinaldi School Bus Trnsprtn,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,267,,Rinaldi School Bus Trnsprtn,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,268,,Breza Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,268,,Breza Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,269,,Coombs Bus & Truck Svc,driver_market_risk,national_only_no_state_signal,Y,<50,MD
A,269,,Coombs Bus & Truck Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,MD
A,270,,Robertson's Transit Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,NH
A,270,,Robertson's Transit Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,NH
A,271,,Cozy Bus Co,driver_market_risk,national_only_no_state_signal,Y,<50,MA
A,271,,Cozy Bus Co,outsourcing_ev_mandate,no_state_signal,Y,<50,MA
A,272,,Nichols Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,CT
A,272,,Nichols Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,CT
A,273,,W V W Transport Inc,size_margin_signal,no_verified_fleet,Y,<50,PA
A,273,,W V W Transport Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,274,,Miller Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,IL
A,274,,Miller Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,IL
A,275,,Downs & Downs Tng LLC,driver_market_risk,national_only_no_state_signal,Y,<50,MD
A,275,,Downs & Downs Tng LLC,outsourcing_ev_mandate,no_state_signal,Y,<50,MD
A,276,,Malliette Bus Co Inc,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,276,,Malliette Bus Co Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,277,,Rinehimer Bus Lines Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,278,,Monarch Bus Svc,driver_market_risk,national_only_no_state_signal,Y,50-250,MN
A,278,,Monarch Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,50-250,MN
A,279,,Schmitz Bus Line,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,279,,Schmitz Bus Line,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,280,,Linkdrive Express,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,280,,Linkdrive Express,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,281,,Palmer Bus Svc Of Lakeview Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,281,,Palmer Bus Svc Of Lakeview Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,282,,Wide Area Trnsprtn SVC Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,282,,Wide Area Trnsprtn SVC Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,283,,STS School Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,TX
A,283,,STS School Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,TX
A,283,,STS School Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,TX
A,284,,Stockton School Transportation,driver_market_risk,national_only_no_state_signal,Y,50-250,CA
A,285,,Service Bus Tours,size_margin_signal,no_verified_fleet,Y,<50,NY
A,285,,Service Bus Tours,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,286,,Kelly's Transit,size_margin_signal,no_verified_fleet,Y,<50,PA
A,286,,Kelly's Transit,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,287,,Jennings Transportation,size_margin_signal,no_verified_fleet,Y,<50,PA
A,287,,Jennings Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,288,,AC School Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,PA
A,288,,AC School Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,289,,Schwartz Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,MO
A,289,,Schwartz Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MO
A,290,,Schwartz School Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,MO
A,290,,Schwartz School Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,MO
A,291,,Northland Transportation,size_margin_signal,no_verified_fleet,Y,<50,NY
A,291,,Northland Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,292,,Jake G Schneider Bus Contr LLC,size_margin_signal,no_verified_fleet,Y,<50,PA
A,292,,Jake G Schneider Bus Contr LLC,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,293,,R & A School Bus Co Inc,size_margin_signal,no_verified_fleet,Y,<50,PA
A,293,,R & A School Bus Co Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,294,,Impiccini Brothers School Bus,size_margin_signal,no_verified_fleet,Y,<50,PA
A,294,,Impiccini Brothers School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,295,,Mc Means Bus Co Inc,size_margin_signal,no_verified_fleet,Y,<50,PA
A,295,,Mc Means Bus Co Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,296,,Spiker Bus Lines Inc,size_margin_signal,no_verified_fleet,Y,<50,PA
A,296,,Spiker Bus Lines Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,297,,Impiccini School Buses,size_margin_signal,no_verified_fleet,Y,<50,PA
A,297,,Impiccini School Buses,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,298,,B & W Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,PA
A,298,,B & W Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,299,,Bus USA,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,300,,PM Bus Inc,size_margin_signal,no_verified_fleet,Y,<50,PA
A,300,,PM Bus Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,301,,Student Transit Eau Claire Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,WI
A,301,,Student Transit Eau Claire Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,WI
A,302,,Pinks Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,IL
A,302,,Pinks Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,IL
A,303,,Lepley Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,PA
A,303,,Lepley Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,304,,Northstar Bus Lines LLC,driver_market_risk,national_only_no_state_signal,Y,50-250,MN
A,304,,Northstar Bus Lines LLC,outsourcing_ev_mandate,no_state_signal,Y,50-250,MN
A,305,,Safeway Transportation,driver_market_risk,national_only_no_state_signal,S,50-250,MI
A,305,,Safeway Transportation,outsourcing_ev_mandate,no_state_signal,S,50-250,MI
A,306,,Tucker Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,MT
A,306,,Tucker Transportation,outsourcing_ev_mandate,no_state_signal,Y,<50,MT
A,307,,Majestic Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,MT
A,307,,Majestic Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,MT
A,308,,TLCM LLC,driver_market_risk,national_only_no_state_signal,S,50-250,NY
A,309,,Tomahawk Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,309,,Tomahawk Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,310,,Pitts Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,310,,Pitts Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,311,,Branstiter Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,WI
A,311,,Branstiter Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,311,,Branstiter Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,312,,Chambers Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,DE
